			-9.952162e-13,5.5035153e-15,-1.7202383e-12,-1.7109491e-12,-5.55347e-13,
			-0.0025205924,-0.0071682814,0.004949086,0.025452359,0.004683388,
			-0.0057996865,-0.03168454,0.008423657,0.003916052,0.004454307,
			0.03801176,-0.067819074,0.025211848,-0.0011765581,0.01366919,
			0.0008559651,-0.06550148,0.004158692,-0.015708175,0.00347382,
			-0.062013652,-0.2126205,0.1599801,0.1567261,0.014154322,
			0.00061567564,-0.15341173,0.003815237,0.07694996,0.00024411542,
			-0.0063727107,-0.025716666,0.037203033,0.018740026,-0.76386625;
