50270.00278812122,32814.100678744784,46891.28361361622,41621.16404294983,21791.178170341536,41337.433591779336,47095.434124997926,32595.08412435691,49923.88279260183;
192277.57002833168,148902.63299216705,178409.20944839143,170471.77005005843,129693.55635497085,169053.99203804682,178924.76577600988,148103.8200182561,189676.17710192283;
