57479.15596430949,35502.85275136948,53428.18770928572,46543.56181859651,17589.15456102924,46240.91567667166,53692.6507076018,35119.45035165905,57276.29801354078;
207677.34728660225,154962.88030363916,191576.07600115417,181696.56921362053,127069.28025293918,180191.77552818554,192388.33261921056,154020.73044885873,205901.42822234138;
